1730191, El Taco Latino, Lisandro Meza
2846594, Massacre, STEEL PROPHET
4219556, Chipolita Mia, Alfredo Sadel
6763791, Copaface2 VS. Dan Sena (EP Version), Sonny
5925939, Eons, 311
3024049, I'll Break You, Murder Inc.
4253451, Our New Hospital Sucks, Pagan Wanderer Lu
2706274, A Ballad, Spyro Gyra
1085339, They Will Call Us Savages, Hell Is For Heroes
8455540, They love terror, Maetrik
3111866, The Dreams You Dread, BENEDICTION
2579915, Lágrimas e Vodka, Sylvia Patricia
8037151, Eine Alpensinfonie: VII. Vision - Nebel steigen auf - Die Sonne verduestert sich allmaehlich - Elegie, Bernard Haitink_ London Symphony Orchestra
935564, They Don't Make 'Em Like Me No More, Megalon
2527415, NandV, Mos Generator
1538313, One Horse Town (Demo), The Thrills
3871058, Girl/World, Tim O'Reagan
8568402, Monterosso, Anne Marie Almedal
6430339, Gone Fishin', Louis Armstrong And Bing Crosby
8059491, Music for Five Players, Discus
9079026, Embracing Fear 2004, Pagan's Mind
7673235, Dekk Deg Til, ANJA GARBAREK
8608001, Breakthrough Daze, Chainsaw
346997, Antes Que Eu Volte A Ser Nada, Leci Brandão
2393109, Small creatures, Cesare vs Disorder
5236370, Still, Crossroads
7550806, Soleil rouge, Josélito
1070064, Over The Edge (Live), L.A. Guns
318942, Nana, Sheila Chandra
7891270, Bows (2.0), Eftos
7464532, L'Allegro_ il Penseroso ed il Moderato : Part 1 "First_ and chief_ on golden wing, John Eliot Gardiner
4033121, Glocken läuten, Marlene Dietrich
6896236, She Will Remember, Special EFX
1319227, Feeding on the opiate, LOCK UP
5386093, lacklustre, Rivulets
195434, Raga Madhuvanti (Alap)(Live) (Live), Anoushka Shankar
6581398, Mississippi Shivers, Zez Confrey
701136, Chovendo Na Roseira, Antonio Carlos Jobim / Elis Regina
7574348, Farewell, The Berzerker
3183930, Steppings Tones, The Mahavishnu Orchestra
5930183, Salvation (Dual Control Remix), Rae & Christian
7101891, Red Castle, Pumpkin Buzzard
7231729, Avventura, Luciano & Silvana Blue
8832584, Manzanal, Apoplexy
8799353, You Can't Pull the Wool Over My Eyes, Perry Como
1511214, Motel Lights, Parker & Lily
4678329, Into The Arena (Live At The Hammersmith Odeon) (2009 Digital Remaster), The Michael Schenker Group
8235976, Don't Act Tough (Album Version), Josh Rouse
8497141, Funk You, 69
316430, Set Your Body Free, Inner City
5390516, Le bilan, Jean Ferrat
4592872, Que Esperabas, Malú
8614718, Ultimate Sacrifice, Circus Maximus
2450193, Panorama, Alcôve
3220529, Wildflower, Hank Crawford
7473392, Histoire du soldat Suite (The Soldier's Tale Suite): V. The Little Concert, Neeme Jarvi
7784849, Justicia, Byzantine
1308468, 245, Eric Dolphy
4308423, Pay Joaquin, Mongo Santamaria
601919, Love In L.A. (Album), Ernie Halter
91425, Cold War Suite from How It Happens (The Voice of I.F. Stone)_ Light, Kronos Quartet
1525676, Into My Heart, Merciless (feat. Lukie D)
907400, Adc Loot, DJ Godfather
734492, Dead But Dreaming, Watain
183496, La Tigre, Loredana Berte
7312723, Nonsense In The Dark, Filthy Dukes
8611483, Legwarmer, PC Synergy
3157300, An Thimithis T' Oniro Mou (Honeymoon), Vicky Leandros
5546235, Eftekhare Afagh, Mohammad Reza Shajarian
653025, Brutalga Square, DJ Koze
8497734, Overkill, Motörhead
3881172, Sapphire, Sami Koivikko
5264968, She Is My Strength, Robin Guthrie and Harold Budd
405388, Faz So Um Mes, Eduardo Araujo
514055, Na Rua Em Que Voce Morava (1995 Digital Remaster), José Augusto
7526187, Mon amour, Anane
6637125, Booty Bounce, Mister Ries featuring Six Foe
8262523, Far Beyond the Forensic Pathology (Live), Haemorrhage
8134074, Crushing Belial, Shadows Fall
720775, All Night Long, Robin Thicke
5565834, Control, Thermo
6021691, Equimanthorn, bathory
5682344, Bomboro Quiña Quiña, Sonora Santanera
1139904, Turceasca, Kronos Quartet
3724512, Celebration, K.Maro
8628645, Three Reasons, Jin Choi
5237485, What Am I Here For, Marian McPartland & Friends
6960286, Enforcers, 2562
2404339, Little White Lie, David Wilcox
2536359, Bésame Mucho, Lucho Gatica
5628588, Blue Planet, Beth Quist
4458107, A Gracious Man, Rabih  Abou-Khalil
6197997, Chaos Descends, Cirith Ungol
7217190, Intro, The Mist Of Avalon
298034, Atom Bomb (Atomix 1), Fluke
988178, Dímelo, Enrique Iglesias
6481042, In Another Time, NQ Arbuckle
410884, Tonight (Album), Boy Hits Car
4726435, Latin Flute, Deodato
3200234, The last havoc, Necrodaemon
7445503, The Swan, A Traitor Like Judas
2660429, King Midas - A Cantata For Voices And Piano On Ten Poems Of Howard Moss: The Princess' Song, Ned Rorem
7536224, These Habits, Oliver Koletzki feat. Pyur
8148815, Bugler's Holiday, Leroy Anderson
890341, The Bar, Kenny Larkin
643095, Tight Heat, Universal Congress Of
1848141, Main Title, Alexandre Desplat & Aaron Zigman
8080355, Squeeze Me, Russ Morgan
5765096, (Where Do You) Draw The Line, Ted Nugent
1065466, Moments Musicaux  (D.780)?3 (F minor), Sviatoslav Richter (piano)
2525521, Psyco Buds (Album Version), audio active
8428248, Estas en mi Corazon, Orquestra Sublime
7246589, Inflame, Thee Hyphen
8758562, Get Lost, Pelle Buys
4741069, Bronx Blues, Stan Getz
3055567, I See You, Sissy
5476772, Lanium, Eftos
1579226, Concerto for Violin and Orchestra in E minor Op. 64: III.  Allegretto non troppo - Allegro molto vivace, Itzhak Perlman/Concertgebouworkest/Bernard Haitink
3720658, Keep On Truckin', Mighty Dub Katz
1323062, In Hell (Album Version), A Perfect Murder
2747094, Did You Stop To Pray This Morning, Lou Rawls
1393668, Messing With Me, Jump5
9056246, No hay piedad para los condenados (Santa), Lujuria
5546194, Bahare Delkash, Mohammad Reza Shajarian
6648341, Chopin: Ballade in G minor_ Op.23, John Novacek
1520101, Waste of bereavement, Omnium Gatherum
6536758, Heaven Knows (Amarti Si), Filippa Giordano
7557305, Losing Control, Zero Hour
7139670, Part Three_ From Liverpool to Outer Space (III. Meet the Humans), Argos
8152393, Raising the Ashes, Motus Tenebrae
10522, Shadows On Your Side, Duran Duran
932047, Sambandh, Zakir Hussain
8367990, Pujante, Nick Curly
161803, Everything Reminds Me Of Her, Elliott Smith
4140915, Got To Getcha - Original, Maceo And All The King's Men
2237805, Sussex Carol (On Christmas Night), Academy of St. Martin in the Fields Chorus / The Academy of St. Martin in the Fields / Sir Neville Marriner
3720866, secondwave (maidhm a do), Colm Mac Con Iomaire
439472, Hoy me ire, El sueño de Morfeo
90081, Stravinsky : Pulcinella : I Ouverture, Pierre Boulez
4261243, Qué tiene Van Van? , Los Van Van
8264411, Que Pensabas, Jose Javier Solis
6976408, Lammas, Ajattara
4915444, Dreamhealer (live), Gamma Ray
4749385, Rock The House, Pretty Maids
925823, Dancing On The Edge, Liona Boyd
8148833, Jazz Legato, Leroy Anderson
3348356, Give U My Heart, Toni Braxton Featuring Babyface
6001033, Silencios (LP Version), Ruben Blades
4015611, Breathing New Lungs, Underneath The Gun
8705524, Blues Again, Mulgrew Miller
3533028, What Love Knows, Clare Teal
596214, Go-Get-Her, VI3
3365070, The Angels Sing In New York City, Modern Talking
410129, Your Love Gives (Album Version), Barren Cross
3037201, Jazzion - Remix, South Froggies
3503151, Black Gold, Stereo MCs
722324, We Shall Not Be Moved, The Seekers
8132545, Love Me or Leave Me, Billie Holiday
5767837, The Shadow Of Your Smile, Engelbert Humperdinck
2711732, Ain'tcha Ever Comin' Back, The Nat King Cole Trio
3267032, Sinkin' Soon, Norah Jones
5655992, Birth Of Death, Bullet Lavolta
321411, Au Fond Du Temple Saint, Izzy
4636551, Don't Give Me Your Life, Alex Party
896731, Hot By Willie Ninja (Danny'S Vocal Remix), Danny Tenaglia
853392, Jai Taal, Zakir Hussain
5509639, 1000 Eyes, Alec Empire
3793676, One Step Closer [Live At Milton Keynes], Linkin Park
8742477, Umlaut2 Rmx, Mike Dehnert
1961065, The Devil's Rejects, Rob Zombie
3516772, La resa dei conti (la caccia), Ennio Morricone
5902568, Alla Al 'Hbab: The Hydrophobia Remix, Cheb i Sabbah
282610, He's A Real Gone Guy (2000 Digital Remaster), Nellie Lutcher
4345940, Could It Be Magic, Donna Summer
5722713, Morris Minor, Shelly Manne
2910361, Symphony in G Minor: II. Lento, New Philharmonia Orchestra
1381818, Dolly:  Cloning, Steve Reich
2872955, Trio en la for Piano_ Violin and Violoncello: Modéré, Altenberg Trio Wien
1958838, Variatio 26 A 2 Clav. [Goldberg Variations BWV 988] (J.S. Bach), András Schiff
905058, There's No One Like Nomo (Instrumental Version), Jack Sheldon
1551338, In The Full Moon Light, 3rd Force
5235231, Zindegi, Chantal Chamandy
1400595, Dawn Of A Golden Age (Album Version), Roadrunner United
2260839, Out Of My Head, Pascal FEOS
3491493, Cidine, Leandro Gamez
8512475, Always Departing, Brad Mehldau
9061041, Platitudes, Alex Smoke
3947053, Arroz con concolon, Libertad
6797505, Donizetti: Maria Padilla: Come rosa che s'apre al mattino - Chorus, Gaetano Donizetti
7557543, Torrents, Twisted Into Form
3586132, Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors, James Scott Skinner
5889499, The Yodelling Ghost, Bing Crosby_ The Andrews Sisters
8457468, Runaway (Brendan Long Remix), Ladytron
3887721, Dies ist offensichtlich, Adversus
8355367, Forsaken By Silence, Myra
3437485, You got me, Todd Bodine
1958803, Variatio 12 Canone Alla Quarta [Goldberg Variations BWV 988] (J.S. Bach), András Schiff
379220, String Quintet In E Flat Major Op. 97: Larghetto, T'ang Quartet
5890715, Good And Bad, Billie The Vision & The Dancers
3590092, String Quartet No.6 in B flat major Op.18 No.6 : I Allegro con brio, Endellion String Quartet
8836099, Star, Extreme
6815003, Pjanoo, Eric Prydz
3351502, Slut, L'âme Immortelle
5014978, JNPT, The Waybacks
8479472, Youll Come Home Again, Maximilian Hecker
651978, Moonstruck, Booka Shade
3155017, Talk Of The Town, Firehouse
8261446, War for Salvation, With Chaos in Her Wake
7275789, Come Away With Me, Incognito
8162794, Snick Sprain (alc Levora Remix), Schneider TM/Alc Levora
6243001, What Do I Do Now (One51 Remix), Stereo Mutants
4750927, We'll Burn The Sky (Live), Scorpions
5934982, Not What I Expected, Unsung Zeros
5112950, Fly Away [Julian Marsh Radio Mix], Sean Ensign
2132307, Solidasarockstar, Miss Kittin
3421226, Extraordinary renditions, Ralph Sliwinski
908072, I'll Do, Adagio
2074352, City Slickers, Marc Shaiman
6011714, I Like It, Dubjack
5632295, Sunday Driver, touchingGrace
8017101, Barbara, Nullskattesnylterne
5923526, Wild Man Blues, Louis Armstrong Hot Seven
2990980, Ain't No Need Of Crying, Rance Allen Group
1123518, Drum Unit, Joey Beltram
2966022, Only One, Main Attraction
6006540, Not That Big, temposhark
575856, Solar, Kenny Barron
423614, Wo Xiang Liu Di, Fiona Sit
8272293, Knocking 'Em Down (In The City), Warrior Soul
7665907, Je reviendrai, Mike Parker
2631765, The Earth Gave Me You, Delays
8636530, Pure Reality, Kult Of Krameria
2781064, A Nakht In Gan Eydn, Moishe's Bagel
145855, The Hooded Maiden, Llewellyn
7835011, Distance Blues And Theory, Susanna And The Magical Orchestra
2856709, A Descent into the Maelstrom: The Strategem, Philip Glass Ensemble
275390, Cherry, UFO
5640775, Perereca Fm (Vinheta), Lulu Santos
5183945, Breakout, Tyronix
4773702, Sweet Child O' Mine, Guns N' Roses
8341963, Concerto No. 2 in B-Flat Major for Piano and Orchestra_ Op. 83: II. Allegro appassionato, Berlin Symphony Orchestra
1673222, Coma, Sheep on Drugs
8420792, Don't Need, Ektomorf
183049, Das Supergesicht, Joachim Witt
355206, Messiaen : Vingt regards sur l'enfant Jésus : XX Regard de l'Église d'amour, Pierre-Laurent Aimard
7259687, Root Down, Peter Kruder
3459905, The Chisler, 808 State
8139811, Summon, Krisiun
2864113, Symphony No. 1 in C Minor: III. Scherzo Allegro molto, London Philharmonic Orchestra
5450279, Sentinela, Vougan
6418472, Faulheit (Idleness), Lotte Lenya
859828, Cunoasterea Tacuta, Negura Bunget
7021816, Satellite Souls - Intro, Transcending Bizarre?
5042574, Messiah, The Boat People
8662468, Absence Of Waypoints, Staffan Linzatti
2752179, Quant Theseus_Ne Quier Veoir, Ensemble P.A.N. (Project Ars Nova)
5486130, Desert journey, SolAce
488318, Bach_ JS : Well-Tempered Clavier Book 1 : Fugue No.2 in C minor BWV847, Daniel Barenboim
8504825, From 1 To 4, The Terrorist
3097583, My Evil Twin, Victims Family
5628229, Brazillian Impressions: Tropical Night, Dallas Symphony Orchestra
7550681, Hijack At The Fermilab, Billy Dalessandro
5526636, Occur 5, Taylor Deupree
5541339, Ninos Mutantes, Sergio Parrado
8466456, 2. Adagio - Andante con moto, Jean-Yves Thibaudet / Baltimore Symphony Orchestra / Marin Alsop
5569824, Aria: "Tu del mio Carlo, Dame Joan Sutherland / New York City Opera Orchestra / Richard Bonynge
415379, Sweet Georgia Brown (LP Version), Junior Mance
7666261, Affiliated With the Suffering, Blood Red Throne
4510622, Feel Good (TV=OFF), Boys Noize
169940, Black Celebration, Monster Magnet
6199655, Fate Of Norns, Amon Amarth
960496, Homem Máquina, Bizarra Locomotiva
4693235, Le Scarabée Bleu, Les Fragments de la Nuit
573887, Marissea, Gato Barbieri
9021792, Mother Earth, kuniaki takenaga
4691281, I Wanna Give It To You, Codec & Flexor
3202596, Marina is bored. Oh_ how bored!"   (Marjana Lipov?ek), Claudio Abbado
4634343, Human Crate, Fight
6041234, Chang Ye My Love Goodnight, Candy Lo
2746037, Variations On Pachelbel, Gomer Edwin Evans
9084951, To The Bull Ring - March of the Bullfighter, Victor Young
5487203, Hope_ For Want Of A Greater Word, The Gena Rowlands Band
6047669, There's No Other (Like My Baby), Doleful Lions
3652022, Hey Schatz, Waschkraft
4882217, Albeniz Serenata: Granada, Carlos Bonell
7954416, Sterile (BBC John Peel Session 28/04/82), Vice Squad
3105485, Patterns In The Ivy, Opeth
550234, Canzone Di Priamo, Sergio Cammariere
577979, Awakening, Scooter
218417, Beret And Pancakes (LP Version), Mitch Hedberg
